dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
0.549489,tcp,http,FIN,10,6,926,268,27.298089,254,252,12142.18945,3261.21167,2,1,61.054333,98.007797,2952.831963,154.912563,255,3748135899,3078245416,255,0.146433,0.058433,0.088,93,45,1,0,1,1,2,1,1,1,0,0,1,6,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
1.173976,tcp,-,FIN,10,8,564,354,14.480706,254,252,3461.740479,2112.479492,2,1,130.438444,153.708578,8294.27175,224.446781,255,967933539,3262240681,255,0.184835,0.098011,0.086824,56,44,0,0,1,1,2,1,1,1,0,0,0,3,3,0,Reconnaissance
1.9e-05,udp,-,INT,2,0,168,0,52631.58129,254,0,35368424.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.743344,tcp,-,FIN,10,8,564,354,22.869627,254,252,5467.186035,3336.274902,2,1,80.940444,104.309,5731.272183,156.338578,255,4001689285,3969531396,255,0.062954,0.013172,0.049782,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.53447,tcp,http,FIN,10,6,824,268,28.065185,254,252,11106.3291,3352.854004,2,1,55.995,94.613797,2826.138639,144.218328,255,3787810693,3915516464,255,0.147688,0.061393,0.086295,82,45,1,0,1,1,1,2,1,1,0,0,1,4,1,0,Reconnaissance
1.221398,tcp,-,FIN,10,8,564,354,13.918477,254,252,3327.334717,2030.460205,2,1,135.710889,153.741422,8502.387256,232.420047,255,1980879193,3137269912,255,0.215382,0.144386,0.070996,56,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Reconnaissance
1.210155,tcp,-,FIN,10,8,564,354,14.047787,254,252,3358.247559,2049.324219,2,1,134.461667,145.563578,7918.364114,213.089172,255,495425060,2610961317,255,0.190729,0.1287,0.062029,56,44,0,0,8,1,2,2,2,2,0,0,0,3,3,0,Reconnaissance
1.661257,tcp,-,FIN,10,8,564,354,10.233215,254,252,2446.340332,1492.845459,2,1,181.522667,167.821719,11050.98719,240.784891,255,3675050162,645131678,255,0.591206,0.486504,0.104702,56,44,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,18,1,0,Reconnaissance
1.166192,pim,-,INT,8,0,480,0,6.002442,254,0,2881.172119,0.0,0,0,166.598859,0.0,380.464719,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,Reconnaissance
0.192709,tcp,http,FIN,10,6,816,268,77.837569,254,252,30512.32617,9298.995117,2,1,19.715111,36.886602,1050.387952,62.305656,255,1507578810,3620971230,255,0.053977,0.008271,0.045706,82,45,1,0,1,1,1,1,1,1,0,0,1,2,2,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Reconnaissance
1.059227,tcp,-,FIN,10,8,564,354,16.04944,254,252,3836.760254,2341.330078,2,1,114.714222,135.693859,8114.418455,181.779828,255,481468302,3232784968,255,0.148477,0.109361,0.039116,56,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,Reconnaissance
1.244202,ospf,-,INT,28,0,3024,0,21.700656,254,0,18749.36719,0.0,0,0,46.081555,0.0,57.727293,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,10,2,1,1,0,0,0,2,1,0,Reconnaissance
9e-06,aris,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,2,2,2,13,0,0,0,2,9,0,Reconnaissance
0.628956,tcp,-,FIN,10,8,564,354,27.028917,254,252,6461.500977,3943.041992,2,1,69.399889,88.333141,5445.885944,138.243016,255,2347132938,355034584,255,0.058306,0.010615,0.047691,56,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Reconnaissance
0.476644,tcp,http,FIN,10,6,896,268,31.470027,254,252,13544.7002,3759.619385,2,1,52.960444,71.826398,2636.784153,131.64125,255,2951848299,987536886,255,0.172871,0.076648,0.096223,90,45,1,0,1,1,1,1,1,1,0,0,1,3,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,2,0,0,0,1,3,0,Reconnaissance
0.396841,tcp,-,FIN,10,6,858,268,37.798515,254,252,15583.06738,4515.662598,2,1,43.562,77.630203,3574.682292,149.075984,255,1434824320,2480263936,255,0.037911,0.008683,0.029228,86,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.62228,tcp,-,FIN,10,8,564,354,27.318892,254,252,6530.822266,3985.344238,2,1,68.590667,87.78157,5408.389912,137.446172,255,356564985,876411247,255,0.055208,0.007806,0.047402,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,4,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.226424,tcp,-,FIN,10,6,928,268,66.247396,254,252,29537.50586,7914.355469,2,1,22.989444,43.314398,1194.403202,68.136078,255,3838740272,217617344,255,0.061874,0.00985,0.052024,93,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,11,2,3,1,1,2,0,0,0,5,4,0,Reconnaissance
0.879288,tcp,-,FIN,10,8,564,354,19.333824,254,252,4621.921387,2820.463867,2,1,96.334667,117.56157,6742.129426,168.177656,255,4191790936,826234901,255,0.122022,0.056354,0.065668,56,44,0,0,5,1,2,1,1,5,0,0,0,2,5,0,Reconnaissance
0.214673,tcp,-,FIN,10,6,852,268,69.873716,254,252,28583.00781,8347.580078,2,1,22.034778,40.648,1110.273983,63.920156,255,1878764628,4227632429,255,0.059502,0.011429,0.048073,85,45,0,0,1,1,1,1,1,1,0,0,0,4,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
0.749751,tcp,-,FIN,10,8,564,354,22.674195,254,252,5420.466309,3307.764893,2,1,83.203556,98.939141,5783.557096,142.668125,255,3614113074,3162731358,255,0.132024,0.057169,0.074855,56,44,0,0,5,1,2,1,1,5,0,0,0,2,5,0,Reconnaissance
0.192238,tcp,http,FIN,10,6,918,268,78.028276,254,252,34415.67188,9321.77832,2,1,19.021556,37.160398,1012.18056,60.759113,255,2217046772,3436971542,255,0.051776,0.006427,0.045349,92,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,1,0,Reconnaissance
0.897644,tcp,-,FIN,10,8,564,354,18.938466,254,252,4527.407227,2762.788086,2,1,96.029889,117.601,6223.852624,163.661484,255,427072720,3529585924,255,0.144615,0.074434,0.070181,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
0.371943,tcp,http,FIN,10,6,934,268,40.32876,254,252,18088.79297,4817.942383,2,1,36.006222,58.436801,2081.416391,81.280719,255,1419554393,2856720106,255,0.175046,0.079749,0.095297,93,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,5,4,4,14,0,0,0,5,11,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,5,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Reconnaissance
1.586461,ospf,-,INT,18,0,2858,0,10.715675,254,0,13615.21094,0.0,0,0,93.321234,0.0,171.851906,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.5e-05,mobile,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,7,2,2,1,1,1,0,0,0,1,5,0,Reconnaissance
0.903193,tcp,-,FIN,10,8,564,354,18.822112,254,252,4499.591797,2745.813965,2,1,100.241444,120.218711,6425.868672,168.195031,255,2237931246,2238301499,255,0.176128,0.061659,0.114469,56,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.292954,tcp,-,FIN,10,8,564,354,13.148187,254,252,3143.189941,1918.088379,2,1,140.519444,169.171422,8932.283187,238.385,255,2777967524,747991034,255,0.242141,0.10875,0.133391,56,44,0,0,1,1,19,1,1,1,0,0,0,1,1,0,Reconnaissance
1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0,Reconnaissance
8e-06,pup,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,9,9,9,10,0,0,0,9,10,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,11,3,0,Reconnaissance
4e-06,bbn-rcc,-,INT,2,0,180,0,250000.0006,254,0,180000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,7,2,7,7,7,7,0,0,0,7,7,0,Reconnaissance
1.348295,tcp,-,FIN,10,8,564,354,12.608517,254,252,3014.177246,1839.360107,2,1,142.957222,175.956,10242.71026,229.812953,255,4289597917,3606665151,255,0.171216,0.116598,0.054618,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,9,0,0,0,3,7,0,Reconnaissance
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Reconnaissance
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,3,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Reconnaissance
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Reconnaissance
0.157887,tcp,http,FIN,10,6,752,268,95.004657,254,252,34303.01563,11349.88965,2,1,17.439667,24.455,938.860852,40.553191,255,511652074,1568699585,255,0.048301,0.035609,0.012692,75,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.986559,tcp,-,FIN,10,8,564,354,17.231611,254,252,4119.368652,2513.787842,2,1,109.617667,115.007711,6909.203661,170.125422,255,87025960,2911294219,255,0.129656,0.079373,0.050283,56,44,0,0,3,1,2,1,1,2,0,0,0,3,3,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
8e-06,udp,-,INT,2,0,168,0,125000.0003,254,0,84000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,2,4,0,Reconnaissance
7e-06,iatp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,5,4,4,8,0,0,0,5,5,0,Reconnaissance
0.415425,tcp,http,FIN,10,6,992,268,36.1076,254,252,17196.8457,4313.654785,2,1,46.158333,68.878602,2245.719054,106.578414,255,2010097573,1937498835,255,0.134403,0.070314,0.064089,99,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
4.107935,tcp,-,FIN,10,8,564,354,4.138332,254,252,989.304871,603.709656,2,1,456.437222,568.116437,28664.86675,973.0195,255,4222090578,622589223,255,0.239948,0.07395,0.165998,56,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Reconnaissance
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,25,1,0,Reconnaissance
6e-06,udp,-,INT,2,0,168,0,166666.6608,254,0,112000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance
0.181392,tcp,http,FIN,10,6,810,268,82.693835,254,252,32151.36328,9879.157227,2,1,18.442111,34.970801,993.63117,59.229516,255,4199424817,3036656090,255,0.050987,0.006535,0.044452,81,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.800322,tcp,-,FIN,10,8,564,354,21.24145,254,252,5077.956055,3098.752686,2,1,88.924667,109.80143,6101.478836,148.496266,255,823281948,3221021720,255,0.105362,0.031015,0.074347,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.752107,tcp,http,FIN,10,6,938,268,19.94397,254,252,8988.083008,2382.639648,2,1,80.386444,142.516203,5174.465631,236.962828,255,2672110988,3367310958,255,0.11112,0.039517,0.071603,94,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
4e-06,iso-tp4,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,7,0,0,0,1,6,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
2e-06,udp,-,INT,2,0,168,0,500000.0013,254,0,336000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.273587,tcp,-,FIN,10,8,564,354,13.348126,254,252,3190.987305,1947.256104,2,1,139.066778,168.926281,8012.034862,297.995281,255,3423000702,2684543965,255,0.186379,0.091098,0.095281,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.693931,tcp,-,FIN,10,8,564,354,24.498114,254,252,5856.490234,3573.842529,2,1,72.672778,98.088289,5706.650138,137.756484,255,1707269544,339416602,255,0.054067,0.007303,0.046764,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.843736,tcp,-,FIN,10,8,564,354,20.148483,254,252,4816.672363,2939.308105,2,1,84.640333,113.51743,6095.543351,150.304594,255,1410169590,3560901903,255,0.11782,0.049113,0.068707,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.739249,tcp,http,FIN,10,8,758,354,22.996311,254,252,7391.285156,3354.756104,2,1,80.161667,98.538289,5493.250574,149.04875,255,347330882,2218961386,255,0.09315,0.049473,0.043677,76,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
2.5e-05,udp,-,INT,2,0,168,0,40000.00101,254,0,26880000.0,0.0,0,0,0.025,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.99216,tcp,-,FIN,10,8,564,354,17.134333,254,252,4096.113281,2499.59668,2,1,104.703222,128.722859,7434.221851,177.800484,255,4143646969,2879016472,255,0.168708,0.091093,0.077615,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.01675,tcp,-,FIN,10,8,564,354,16.719941,254,252,3997.049561,2439.144287,2,1,109.035222,140.798281,7990.825033,194.850422,255,2767571075,4237792489,255,0.072634,0.031153,0.041481,56,44,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.040016,tcp,http,FIN,10,10,788,1072,18.268949,62,252,5461.454102,7422.962402,2,2,115.557333,99.508109,6364.868382,188.174375,255,2616199080,619123681,255,0.195613,0.118317,0.077296,79,107,1,68,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.647724,tcp,-,FIN,10,8,564,354,26.245748,254,252,6274.277344,3828.791504,2,1,71.404444,83.730141,5151.150324,128.681992,255,3538884671,1202197371,255,0.085499,0.061608,0.023891,56,44,0,0,2,1,1,1,1,1,0,0,0,13,1,0,Reconnaissance
1.124989,tcp,http,FIN,10,8,974,354,15.111258,254,252,6236.505371,2204.46582,2,1,121.543333,144.841281,6684.791089,287.652625,255,3578556121,113776136,255,0.217731,0.111095,0.106636,97,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.907155,tcp,-,FIN,10,8,564,354,18.739907,254,252,4479.939941,2733.821777,2,1,100.696556,121.87,7049.89353,174.095438,255,1274604326,2377226657,255,0.14399,0.05406,0.08993,56,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Reconnaissance
9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
1.090251,tcp,-,FIN,10,8,564,354,15.59274,254,252,3727.582031,2274.705566,2,1,121.126333,165.196328,7386.139133,227.972109,255,3299096590,3811301786,255,0.179605,0.099072,0.080533,56,44,0,0,3,1,1,1,1,1,0,0,0,2,2,0,Reconnaissance
3e-06,udp,-,INT,2,0,168,0,333333.3215,254,0,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,2,1,1,1,0,0,0,1,2,0,Reconnaissance
0.769351,tcp,-,FIN,10,8,564,354,22.096546,254,252,5282.374512,3223.496094,2,1,77.641222,103.645,5556.639394,133.290734,255,4123837757,149530596,255,0.068955,0.043833,0.025122,56,44,0,0,1,1,2,1,1,1,0,0,0,26,5,0,Reconnaissance
1.374069,tcp,http,FIN,10,8,910,354,12.372014,254,252,4768.319336,1804.858398,2,1,149.638,188.233422,8753.944815,325.919156,255,3296261085,1334923364,255,0.166286,0.056426,0.10986,91,44,1,0,1,1,1,1,1,2,0,0,1,2,1,0,Reconnaissance
0.212289,tcp,http,FIN,10,6,954,268,70.658393,254,252,32370.96484,8441.322266,2,1,22.396333,41.193,1153.690744,65.63132,255,2957578660,1568596233,255,0.04347,0.006316,0.037154,95,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
0.829047,tcp,-,FIN,10,8,564,354,20.505471,254,252,4902.013672,2991.386475,2,1,92.116333,102.289289,6292.162807,153.039625,255,1452671634,3499882350,255,0.134456,0.083646,0.05081,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance
